Numbers,Country,Year,Status,Life.expectancy,Adult.Mortality,infant.deaths,Alcohol,percentage.expenditure,Hepatitis.B,Measles,BMI,under.five.deaths,Polio,Total.expenditure,Diphtheria,HIV.AIDS,GDP,Population
40,Costa Rica,2003,Developing,78,1,1,4.04,1070.268999,86,1,48.3,1,88,8.45,88,0.1,4167.71417,4125971
41,Croatia,2003,Developed,74.7,122,0,13.78,93.67706503,0,19,56.3,0,95,6.35,94,0.1,785.881418,444
42,Cuba,2003,Developing,77.4,18,1,4.39,60.34145124,99,0,52.1,1,98,6.31,72,0.1,3192.669378,0
43,Cyprus,2003,Developed,78.5,66,0,10.62,158.7087399,88,0,54.3,0,98,6.83,98,0.1,2293.4789,993563
44,Czechia,2003,Developed,75.2,122,0,13.01,0,92,30,6.4,0,97,7.13,97,0.1,0,0
45,Democratic People's Republic of Korea,2003,Developing,68.1,165,12,3.13,0,27,0,26.7,15,99,0,68,0.1,0,0
46,Democratic Republic of the Congo,2003,Developing,52.8,332,231,1.83,0,0,21956,16.1,331,47,3.2,41,2.2,0,0
47,Denmark,2003,Developed,77.3,11,0,11.54,650.9813544,0,0,53.9,0,96,9.51,96,0.1,4458.7764,539574
48,Djibouti,2003,Developing,58,325,2,1.02,94.13302875,0,37,29.4,2,68,6.22,68,4.2,819.974118,758615
49,Dominican Republic,2003,Developing,73,22,7,6.32,293.0196601,79,0,46.1,8,65,5.53,79,2.3,2372.628827,896776
50,Ecuador,2003,Developing,74.4,151,8,3.69,18.26183281,82,0,45.8,10,97,6.46,87,0.3,244.46898,1328961
51,Egypt,2003,Developing,68.6,178,59,0.15,0,98,164,52.3,72,98,5.41,98,0.1,0,0
52,El Salvador,2003,Developing,69.9,29,3,3.1,400.1342971,94,0,47.8,4,93,7.61,94,0.3,2519.737387,5971535
53,Equatorial Guinea,2003,Developing,53.8,334,3,7.13,309.7834587,0,18,19.5,4,46,2.23,37,3.6,3577.176197,694611
54,Eritrea,2003,Developing,58.8,343,7,0.56,6.913998013,91,376,13.3,10,95,3.5,93,1.9,232.7945459,3738265
55,Estonia,2003,Developing,71.9,199,0,11.64,132.7233922,0,0,54.9,0,95,4.92,94,0.1,7174.237415,13772
56,Ethiopia,2003,Developing,54,363,228,0.79,10.97201912,0,228,13.2,360,55,4.64,37,4.4,118.8734466,72545144
57,Fiji,2003,Developing,68,22,0,1.76,253.8196705,99,305,53.2,0,95,3.35,94,0.1,2835.973972,816628
58,Finland,2003,Developing,78.4,98,0,9.31,3869.026302,0,0,57.1,0,96,8.15,98,0.1,32816.1688,521314
59,France,2003,Developing,79.3,99,3,13.49,4572.441963,28,0,56.4,4,96,1.43,97,0.1,29691.18158,62244884
60,Gabon,2003,Developing,59.7,32,2,6.47,352.232365,0,0,29.8,3,44,3.48,45,11,4892.11618,1328146
61,Gambia,2003,Developing,57,297,3,2.47,0,94,119,19.7,6,87,4.22,87,2.7,0,0
62,Georgia,2003,Developing,72.7,132,1,3.36,70.54185252,48,216,47.5,2,74,8.49,75,0.1,928.18227,431
63,Germany,2003,Developed,78.5,9,3,11.92,582.6157028,9,779,56.6,4,96,1.62,97,0.1,3359.95215,82534176
64,Ghana,2003,Developing,57.9,38,41,1.53,31.09435342,8,1939,21.2,63,8,3.12,8,3.4,373.2815537,2446782
65,Greece,2003,Developing,79.1,81,0,9.46,2124.921517,92,0,59.2,1,93,8.61,94,0.1,18477.57841,19287
66,Grenada,2003,Developing,71.1,173,0,9.75,77.9454329,97,0,39.4,0,98,5.89,97,0.1,5773.73577,0
67,Guatemala,2003,Developing,69.4,24,15,2.45,249.3262948,0,0,42.4,19,84,6.88,84,0.4,1753.349471,125478
68,Guinea,2003,Developing,53.3,338,34,0.18,2.39524067,0,2497,17.7,55,61,3.45,57,2.9,37.1931781,939848
69,Guinea-Bissau,2003,Developing,53,38,5,2.16,2.527115422,0,1158,19,8,65,5.62,6,4.6,36.5718585,132122
70,Guyana,2003,Developing,65.3,237,1,7.93,16.47949015,9,0,37.8,1,91,5.97,9,2.1,986.7958173,751857
71,Haiti,2003,Developing,59.7,3,18,6.64,44.25687135,0,0,36.5,25,56,5.32,53,4.6,329.782946,8976552
72,Honduras,2003,Developing,71.9,166,6,3.04,194.4335736,91,0,41.2,7,92,8.29,92,1.4,1157.3427,733821
73,Hungary,2003,Developed,72.5,184,1,13.24,1030.220271,0,0,57.6,1,99,8.42,99,0.1,8396.25323,1129552
74,Iceland,2003,Developed,87,65,0,6.61,725.4853161,0,0,55.9,0,97,1.7,97,0.1,3944.999,289521
75,India,2003,Developing,63.7,216,1700,1.19,19.4808682,0,47147,12.6,2200,57,4.3,61,0.3,541.1352279,11827848
76,Indonesia,2003,Developing,66.9,189,173,0.05,8.460155758,64,24457,17.5,215,8,2.53,71,0.1,164.59447,22545214
77,Iran (Islamic Republic of),2003,Developing,75,154,29,0.01,0,98,11644,46.9,35,99,5.42,99,0.1,0,0
78,Iraq,2003,Developing,66.5,213,30,0.07,0,63,0,51.3,37,73,4.36,75,0.1,0,25627626
79,Ireland,2003,Developed,78,82,0,13.24,675.2134725,0,584,53.6,0,86,7.5,86,0.1,4117.15532,3996521
80,Israel,2003,Developing,79.7,71,1,2.32,1731.755747,98,124,59.6,1,93,7.44,93,0.1,18946.99942,66897
81,Italy,2003,Developed,79.9,72,2,9.3,3519.258515,95,10982,57,3,97,8.17,96,0.1,27387.2258,5731323
82,Jamaica,2003,Developing,73.1,166,1,3.48,155.5884677,36,0,44.5,1,99,4.56,96,2.3,3465.221998,2712511
83,Japan,2003,Developed,81.9,7,3,7.83,578.7254273,0,8286,23.4,5,97,8,97,0.1,3488.3992,127718
84,Jordan,2003,Developing,72.3,127,4,0.54,228.7838108,97,76,56.3,4,97,9.15,97,0.1,1889.213962,5396774
85,Kazakhstan,2003,Developing,64.4,282,8,6.58,23.43400762,99,24,45.3,9,99,3.7,99,0.1,268.123657,149918
86,Kenya,2003,Developing,52.4,437,74,1.49,35.85204668,73,65,15.5,115,75,4.45,73,14.5,436.6875357,3413852
87,Kiribati,2003,Developing,64.7,215,0,0.5,1.76541345,73,0,7.6,0,79,9.98,7,0.1,115.3865,88895
88,Kuwait,2003,Developing,73.4,93,0,0.03,159.0098727,99,0,65.5,1,99,3.23,99,0.1,2271.56961,0
89,Kyrgyzstan,2003,Developing,66.6,217,4,3.52,0,99,6,37,4,98,5.43,98,0.1,0,0
90,Lao People's Democratic Republic,2003,Developing,59.8,259,12,3.41,0,5,1810,13.8,17,52,4.91,49,0.1,0,0
91,Latvia,2003,Developed,78,29,0,8.24,478.0644911,98,0,56.3,0,98,6.15,98,0.1,5134.95694,2287955
92,Lebanon,2003,Developing,73.5,15,1,2.19,527.9176618,74,526,59.7,1,74,9.3,74,0.1,5425.6697,371464
93,Lesotho,2003,Developing,45.5,648,5,1.99,5.300902041,17,1,26.4,7,9,7.13,9,33.8,63.636279,191897
94,Liberia,2003,Developing,50,42,13,4.21,9.758449266,0,142,21.1,18,49,3.44,35,3.2,133.494518,3116233
95,Libya,2003,Developing,71.3,144,3,0.01,295.1166511,96,0,54.6,3,95,4.6,95,0.1,4676.96753,0
96,Lithuania,2003,Developed,71.6,22,0,11.29,80.99710054,95,1,57.8,0,91,6.46,94,0.1,555.535669,3415213
97,Luxembourg,2003,Developed,78.6,92,0,12.61,10111.38928,95,1,55.8,0,99,7.67,98,0.1,65445.8853,45163
98,Madagascar,2003,Developing,59.9,268,40,0.93,37.12894787,61,62233,15,60,65,4.81,66,0.7,316.7998965,17279141
99,Malawi,2003,Developing,44.6,613,43,1.08,4.375316094,84,167,15.2,70,85,6.35,84,24.2,26.152517,12336687
100,Malaysia,2003,Developing,73.1,138,3,0.48,264.2496129,95,632,28.8,4,96,3.95,96,0.1,4463.675893,2468873
101,Maldives,2003,Developing,72.7,112,0,1.75,491.4978908,98,75,16.7,0,98,5.9,98,0.1,3432.247841,34
102,Mali,2003,Developing,52,299,59,0.54,6.660451777,79,232,17,106,67,6.25,63,2.2,391.791281,125128
103,Malta,2003,Developed,78.5,71,0,6.7,1678.392773,89,4,63.9,0,94,8.6,94,0.1,13689.98999,398582
104,Mauritania,2003,Developing,63,226,8,0.01,29.65370899,0,3611,22.9,12,75,4.53,76,1.3,528.586613,2957117
105,Mauritius,2003,Developing,71.5,174,0,4.08,407.779262,97,777,26.9,0,99,4.15,99,0.1,4623.347642,121337
106,Mexico,2003,Developing,75,127,46,4.88,781.2062828,98,44,54.9,55,98,6.2,98,0.1,6751.998987,1564453
107,Micronesia (Federated States of),2003,Developing,67.5,18,0,3.15,0,89,0,62.8,0,88,9.69,92,0.1,0,0
108,Mongolia,2003,Developing,64,271,2,1.31,56.05686428,98,18,4.5,2,98,6.18,98,0.1,646.561295,2469286
109,Montenegro,2003,Developing,73.5,134,0,0.01,495.0782963,0,0,54.2,0,0,8.91,0,0.1,2789.1735,612267
110,Morocco,2003,Developing,69.9,146,24,0.58,88.16506179,9,10841,47.3,28,91,5.25,91,0.1,1721.973863,29843937
111,Mozambique,2003,Developing,51,424,85,1.68,42.52689559,76,28898,17.7,124,67,6.39,85,15.3,283.8911588,19716598
112,Myanmar,2003,Developing,63.2,231,69,0.4,3.824212472,8,830,15.2,93,86,1.97,78,0.5,219.782326,47624894
113,Namibia,2003,Developing,55,471,3,5.28,294.6571552,0,262,26.5,4,82,6.52,79,24.7,2482.36862,1986535
114,Nepal,2003,Developing,64.3,22,38,0.2,2.79096532,2,13344,12.9,50,76,5.48,78,0.1,253.72412,2495623
115,Netherlands,2003,Developed,78.7,8,1,9.56,4472.6114,0,4,54.2,1,98,8.46,98,0.1,35245.1647,1622532
116,New Zealand,2003,Developed,79.1,82,0,8.91,3661.792922,89,66,6.9,0,86,7.71,9,0.1,21913.7817,0
117,Nicaragua,2003,Developing,76,198,4,3.77,2.542436908,86,0,44.9,5,86,6.12,86,0.3,115.565314,524879
118,Niger,2003,Developing,52.1,28,56,0.1,20.26876572,0,54190,14.6,121,44,6.23,41,1.6,215.8548,1265687
119,Nigeria,2003,Developing,48.1,41,567,9.75,30.19550849,0,141258,18.3,918,42,4.5,29,5.4,512.65719,131972533
120,Norway,2003,Developed,79.4,78,0,6.04,880.7380617,0,8,55.3,0,92,9.85,92,0.1,5111.65445,4564855
121,Oman,2003,Developing,73.6,127,1,0.56,65.65631302,99,1,48.1,1,99,3.17,99,0.1,969.8126,0
122,Pakistan,2003,Developing,63.5,185,366,0.01,24.23455671,63,4740,17.9,466,69,2.61,67,0.1,563.594342,1477341
123,Panama,2003,Developing,75.5,126,1,5.52,58.45976019,98,0,48.6,2,95,7.6,98,0.1,4267.13578,329174
124,Papua New Guinea,2003,Developing,59.6,321,11,0.59,124.3789361,67,3863,39.6,14,62,6.79,68,1.4,588.3582595,61724
125,Paraguay,2003,Developing,71.7,166,4,6.64,155.4233076,86,0,41.3,4,86,5.99,86,0.1,1174.779347,56795
126,Peru,2003,Developing,72.1,152,15,4.5,34.70333523,65,0,47.4,19,95,4.6,94,0.4,218.25997,26937738
127,Philippines,2003,Developing,67.2,217,67,4.44,0.901149288,52,10511,19.2,87,85,3.25,84,0.1,11.553196,8331954
128,Poland,2003,Developed,74.7,142,3,9.06,542.0235,97,48,54.5,3,98,6.22,99,0.1,5693.52416,382457
129,Portugal,2003,Developed,77.3,15,0,14.21,2283.891796,94,8,52.5,1,96,9.54,99,0.1,15772.7334,1458821
130,Qatar,2003,Developing,76.5,85,0,1,4049.972347,93,24,64.7,0,93,4.14,92,0.1,34176.98183,0
131,Republic of Korea,2003,Developing,77.6,95,3,9.66,0,91,33,26.2,3,94,4.93,97,0.1,0,0
132,Republic of Moldova,2003,Developing,67.6,226,1,8.15,0,99,87,47.6,1,98,8.24,98,0.1,0,0
133,Romania,2003,Developed,71.1,174,4,8.78,375.1740323,98,9,52.9,4,97,5.3,97,0.1,2774.95586,21574326
134,Russian Federation,2003,Developing,64.6,322,20,11.32,333.2148711,94,3291,54.7,22,97,5.61,96,0.4,2975.132778,144648257
135,Rwanda,2003,Developing,52,48,29,6.66,33.30286123,96,1064,14.5,46,96,6.34,96,8.1,212.6619491,868346
136,Saint Lucia,2003,Developing,72.2,171,0,12.55,0,84,0,38.4,0,91,6.1,9,0.2,0,0
137,Saint Vincent and the Grenadines,2003,Developing,71,184,0,5.1,0,31,0,42.9,0,99,3.91,99,0.4,0,0
138,Samoa,2003,Developing,79,169,0,4.17,24.99717134,83,0,68.2,0,82,4.71,83,0.1,197.29417,177662
139,Sao Tome and Principe,2003,Developing,63.4,225,0,6.54,86.42744056,43,0,22.2,0,94,11.12,94,1.6,649.342153,148372
140,Saudi Arabia,2003,Developing,73,13,9,0.05,832.3688708,95,1208,58.5,11,95,4.2,95,0.1,9567.458285,0
141,Senegal,2003,Developing,59,251,25,0.33,62.21977893,0,1519,18.7,44,73,5.4,73,0.7,642.7663113,16799
142,Serbia,2003,Developing,73,134,1,7.25,389.7515212,0,15,52.8,1,89,8.13,89,0.1,2832.49652,748591
143,Seychelles,2003,Developing,72.1,185,0,7.41,843.1186662,99,0,28.7,0,99,4.64,99,0.1,8524.961236,82781
144,Sierra Leone,2003,Developing,41.5,57,30,4.07,38.61473209,0,586,18.4,47,66,11.69,73,1.9,263.7618312,5199549
145,Singapore,2003,Developed,79.3,73,0,1.43,2263.068326,95,33,29.6,0,96,3.63,96,0.1,23573.6284,0
146,Slovakia,2003,Developed,73.8,144,0,9.85,0,99,1,52.1,0,98,5.82,99,0.1,0,0
147,Slovenia,2003,Developed,76.5,119,0,11.58,203.3252124,0,0,52.9,0,95,8.77,95,0.1,1488.47154,1995733
148,Solomon Islands,2003,Developing,66.8,215,0,1.18,16.83170578,79,0,4.4,0,84,6,84,0.1,744.7657423,446769
149,Somalia,2003,Developing,51.1,344,48,0.01,0,0,8257,19,78,4,0,4,0.9,0,0
150,South Africa,2003,Developing,54,485,55,6.93,519.1563781,71,244,42.2,82,7,8.26,69,28.9,3775.68275,46418193.9
151,South Sudan,2003,Developing,58,383,29,0,0,0,0,0,46,0,0,0,3.5,0,751642
152,Spain,2003,Developed,79.4,83,2,12.09,3205.019918,81,256,59.3,2,99,7.99,98,0.1,21495.7741,42187645
153,Sri Lanka,2003,Developing,73.9,146,5,1.69,72.4280894,32,65,15.6,5,98,3.95,99,0.1,989.4547732,1983
154,Sudan,2003,Developing,59.6,278,69,1.74,35.35264737,0,4381,0,104,69,3.18,69,0.2,477.738478,29435944
155,Suriname,2003,Developing,68,223,0,4.53,32.3662077,0,0,49.7,0,74,6.62,75,1,263.1399,488332
156,Swaziland,2003,Developing,45.9,6,3,5.65,2.819124474,9,350,27.1,4,87,5.71,85,50.6,22.99449,187392
157,Sweden,2003,Developed,82,69,0,6.9,5067.411418,0,3,54.4,0,99,9.31,99,0.1,36961.42537,8958229
158,Switzerland,2003,Developed,85,72,0,10.82,842.2768087,0,574,52.3,0,95,1.93,93,0.1,4796.56497,73391
159,Syrian Arab Republic,2003,Developing,73,134,9,1.29,94.75639211,81,801,46,11,85,5.12,83,0.1,1253.39143,17415266
160,Tajikistan,2003,Developing,65.2,182,11,0.36,13.25723997,58,2144,32.5,14,82,4.46,85,0.3,236.314438,6576877
161,Thailand,2003,Developing,71.7,189,15,6.14,282.8364612,96,4519,2.9,18,98,3.58,98,0.6,2358.93629,64554952
162,The former Yugoslav republic of Macedonia,2003,Developing,73.2,126,0,2.4,0,0,18,54.1,0,96,9.17,96,0.1,0,0
163,Timor-Leste,2003,Developing,61,25,3,0.44,46.3913277,0,94,12.9,4,55,2.48,55,0.1,471.4565823,96852
164,Togo,2003,Developing,54.7,355,15,1.02,2.995959823,0,295,17.9,22,72,5,72,5.2,31.437144,539141
165,Tonga,2003,Developing,72,153,0,1.79,45.85105771,85,0,67.8,0,91,5.9,9,0.1,229.714718,99789
166,Trinidad and Tobago,2003,Developing,69.3,191,0,5.53,78.72216127,76,0,36,1,91,5.13,91,0.5,884.518666,128452
167,Tunisia,2003,Developing,73.7,17,4,1.34,321.7694175,92,22,5.6,4,95,5.36,95,0.1,2761.969249,9939678
168,Turkey,2003,Developing,71.6,135,35,1.42,459.1113061,68,5844,55.9,43,69,5.34,68,0.1,4718.51291,668583
169,Turkmenistan,2003,Developing,63.4,231,7,2.88,179.6156482,97,1,39.4,8,66,3.85,83,0.1,1283.885977,4655741
170,Uganda,2003,Developing,51,53,109,10.16,4.426792406,44,29429,13.9,173,57,7.54,59,9.4,237.9995917,2662482
171,Ukraine,2003,Developing,67.6,256,6,5.92,21.22386354,77,411,55.7,6,99,6.93,97,0.9,148.522488,4781295
172,United Arab Emirates,2003,Developing,74.9,98,1,1.74,277.1818332,92,42,56.8,1,94,2.65,94,0.1,3323.52318,0
173,United Kingdom of Great Britain and Northern Ireland,2003,Developed,78.3,86,4,11.85,0,0,460,59.5,4,91,7.81,91,0.1,0,0
174,United Republic of Tanzania,2003,Developing,58,459,103,2.34,0,95,1673,17.2,160,97,4.6,95,11.5,0,0
175,United States of America,2003,Developed,77.2,114,28,8.4,0,92,56,62.4,33,91,15.6,96,0.1,0,0
176,Uruguay,2003,Developing,75.4,121,1,5.11,160.8400141,91,0,57,1,91,6.52,91,0.1,3622.52284,3325637
177,Uzbekistan,2003,Developing,67.2,183,25,1.54,28.52135777,99,85,36.4,30,99,5.17,98,0.3,396.129969,2556765
178,Vanuatu,2003,Developing,69.4,173,0,1.2,27.29839073,64,165,43.3,0,67,4.2,69,0.1,158.52724,198964
179,Venezuela (Bolivarian Republic of),2003,Developing,72.4,172,10,6.3,0,72,0,55.3,12,86,4.93,68,0.1,0,0
180,Viet Nam,2003,Developing,74,137,30,2.19,0,78,2297,1.4,37,96,4.84,99,0.2,0,0
181,Yemen,2003,Developing,61.9,249,43,0.04,0,38,8536,32.7,58,61,5,61,0.1,0,0
182,Zambia,2003,Developing,46.4,64,39,2.33,65.78997404,0,881,17.6,62,85,8.18,83,18.2,429.1583434,11421984
183,Zimbabwe,2003,Developing,44.5,715,26,4.06,0,7,998,26.7,41,7,6.52,68,36.7,453.3511552,12633897
