Numbers,Country,Year,Status,Life.expectancy,Adult.Mortality,infant.deaths,Alcohol,percentage.expenditure,Hepatitis.B,Measles,BMI,under.five.deaths,Polio,Total.expenditure,Diphtheria,HIV.AIDS,GDP,Population
28,Côte d'Ivoire,2013,Developing,52.3,412,59,3.15,,8,48,26.8,81,79,5.81,8,2.4,NA,NA
29,Cabo Verde,2013,Developing,72.8,12,,0.01,325.6298627,94,,29.7,,93,4.29,93,0.2,3558.796314,5216
30,Cambodia,2013,Developing,67.8,183,11,0.01,8.758214538,83,,18.2,13,66,5.93,83,0.2,128.419568,1522692
31,Cameroon,2013,Developing,56.4,364,48,0.01,63.07890158,89,760,27.8,73,88,4.29,89,4,1365.34419,21655715
32,Canada,2013,Developing,81.8,67,2,8.2,9733.228019,55,83,65.8,2,91,1.67,91,0.1,52413.72116,35155451
33,Central African Republic,2013,Developing,49.9,451,16,0.01,52.37766601,23,596,21.6,23,23,3.82,23,5.1,337.4849614,4499653
34,Chad,2013,Developing,52.2,366,46,0.64,76.52382535,39,226,18.2,78,46,3.42,39,3.1,986.13177,13133589
35,Chile,2013,Developing,81,84,2,7.2,2442.222054,9,,62.5,2,9,7.53,91,0.1,15941.39722,17462982
36,China,2013,Developing,75.6,88,185,5.79,9.955532032,99,26883,3.9,216,99,5.39,99,0.1,777.77594,135738
37,Colombia,2013,Developing,74.4,145,11,4.41,15.16255482,91,1,56.4,13,91,6.84,91,0.1,83.5863,47342981
38,Comoros,2013,Developing,62.9,233,1,0.01,61.57443584,88,,23.2,2,85,6.51,87,0.8,834.341949,7415
39,Congo,2013,Developing,63.9,274,7,0.01,,85,124,26.2,10,85,5.9,85,3,NA,NA
40,Cook Islands,2013,Developing,NA,NA,,0.01,,98,,82.8,,98,3.58,98,0.1,NA,NA
41,Costa Rica,2013,Developing,79.4,96,1,3.42,386.1379123,94,,58.5,1,95,9.47,95,0.1,1569.66631,47641
42,Croatia,2013,Developed,77.7,97,,12.39,1899.107385,96,,62.5,,96,7.83,96,0.1,13574.749,4255689
43,Cuba,2013,Developing,78.7,96,1,4.18,95.67571176,96,,59.9,1,99,9.48,99,0.1,676.15344,NA
44,Cyprus,2013,Developed,81,54,,9.04,212.0859259,96,,59.2,,99,7.46,99,0.1,2797.96736,1143896
45,Czechia,2013,Developed,78.2,9,,12.45,,99,15,65.1,,99,7.49,98,0.1,NA,NA
46,Democratic People's Republic of Korea,2013,Developing,71,146,6,3.35,,93,,31.8,8,99,NA,93,0.1,NA,NA
47,Democratic Republic of the Congo,2013,Developing,58.8,272,238,0.01,,74,88381,2.6,314,74,3.89,74,1.2,NA,NA
48,Denmark,2013,Developed,81,75,,9.5,10261.763,NA,17,58.1,,94,11.25,94,0.1,61191.19263,5614932
49,Djibouti,2013,Developing,62.7,256,1,0.53,229.4410095,82,28,33.8,2,82,9.14,82,2.1,1622.637974,896688
50,Dominica,2013,Developing,NA,NA,,0.01,11.41955507,96,,58.4,,96,5.58,96,0.1,722.75665,NA
51,Dominican Republic,2013,Developing,73.4,157,6,5.93,97.52211538,8,,56.8,7,82,4.12,83,0.3,627.55544,1281296
52,Ecuador,2013,Developing,76,121,6,3.77,59.12850204,87,,52.8,8,87,7.29,87,0.1,674.9829,15661547
53,Egypt,2013,Developing,79,159,54,0.21,,97,405,59.4,63,97,5.46,97,0.1,NA,NA
54,El Salvador,2013,Developing,73,184,2,2.42,653.6925016,92,,54.7,2,92,6.95,92,0.2,3895.664491,625777
55,Equatorial Guinea,2013,Developing,57.4,327,3,10.72,156.3907685,NA,321,23.5,4,3,3.73,3,5.7,2246.9938,183746
56,Eritrea,2013,Developing,64,266,6,0.01,,94,45,17.5,8,94,3.1,94,0.5,NA,NA
57,Estonia,2013,Developing,76.9,127,,0.01,261.2914808,93,2,59,,94,6.48,94,0.1,1929.7746,1317997
58,Ethiopia,2013,Developing,63.7,237,145,1.86,8.313282039,72,5253,16.8,211,7,5.19,72,0.9,52.1535887,94887724
59,Fiji,2013,Developing,69.6,192,,0.01,460.6487805,99,,61.1,,99,4.26,99,0.1,4763.68956,879715
60,Finland,2013,Developing,87,79,,8.97,6115.496624,NA,2,61.4,,98,9.55,98,0.1,49638.7713,5438972
61,France,2013,Developing,82,81,3,11.1,6646.953935,74,272,61.6,3,99,11.56,99,0.1,42554.1225,6599857
62,Gabon,2013,Developing,64.6,255,2,8.86,154.8758879,79,122,35.2,3,77,3.98,79,3.7,9679.742995,1817271
63,Gambia,2013,Developing,66,266,3,0.01,,97,,26,5,96,6.49,97,1.6,NA,NA
64,Georgia,2013,Developing,74.5,128,1,5.91,180.3787034,96,7872,54.4,1,94,7.25,93,0.1,4274.376857,3776
65,Germany,2013,Developed,86,71,2,10.94,895.8779503,88,1771,61.4,3,94,11.16,95,0.1,4653.91143,864565
66,Ghana,2013,Developing,61.9,254,38,0.01,28.66897829,9,319,27.3,55,91,4.63,9,0.9,1814.492297,26346251
67,Greece,2013,Developing,86,74,,7.46,2183.106986,98,3,65.4,,99,9.26,99,0.1,21874.8195,1965211
68,Grenada,2013,Developing,73.3,144,,8.25,780.4459281,97,,46.5,,98,6.15,97,0.1,7955.615985,NA
69,Guatemala,2013,Developing,71.4,189,11,1.93,582.1469583,85,,49.3,13,84,6.3,85,0.4,3452.828934,15596214
70,Guinea,2013,Developing,58.8,284,27,0.01,5.140668848,63,53,22.2,41,63,5.49,63,1,54.169324,11536615
71,Guinea-Bissau,2013,Developing,58.1,279,4,0.01,8.20063742,87,,25,6,87,6.14,87,4.5,61.566347,1681495
72,Guyana,2013,Developing,65.9,218,,7.56,345.9044258,98,,45,1,98,5.1,98,0.3,3944.178173,75881
73,Haiti,2013,Developing,62.7,253,14,5.68,4.989712322,68,,47.7,19,67,8.1,68,0.5,81.265673,1431776
74,Honduras,2013,Developing,74.3,15,4,3.11,311.7553193,97,,49.3,4,97,9.15,97,0.4,2136.77395,8657785
75,Hungary,2013,Developed,75.5,139,,10.88,155.1952076,NA,1,63.6,1,99,7.53,99,0.1,13613.6147,989382
76,Iceland,2013,Developed,82.4,5,,7.31,764.5440691,NA,,6.2,,91,8.75,91,0.1,4781.3888,323764
77,India,2013,Developing,67.6,187,1000,3.11,67.67230438,7,13822,17.5,1300,82,4.53,83,0.2,1452.195373,127856227
78,Indonesia,2013,Developing,68.7,181,124,0.09,22.8478308,85,8419,25.6,148,86,2.93,85,0.3,362.663981,25232263
79,Iran (Islamic Republic of),2013,Developing,75.3,83,20,0.01,,99,189,57.2,23,98,6.49,98,0.1,NA,NA
80,Iraq,2013,Developing,69.5,17,32,0.01,447.3695001,66,669,57.8,39,7,5.92,68,0.1,6925.22446,33883145
81,Ireland,2013,Developed,81,67,,10.49,703.5527332,95,51,61.3,,96,8.1,96,0.1,5234.76736,4598294
82,Israel,2013,Developing,82.1,61,1,2.69,4279.895512,97,50,64.2,1,96,7.89,96,0.1,36393.66932,8595
83,Italy,2013,Developed,82.3,58,2,7.35,483.1916844,96,,62.6,2,96,9.22,96,0.1,3537.27441,6233948
84,Jamaica,2013,Developing,75.6,136,1,3.79,5.457289334,93,,52.7,1,86,5.91,93,0.6,56.144952,285187
85,Japan,2013,Developed,83.5,56,2,7.55,94.43428615,NA,229,28.2,3,99,1.25,96,0.1,4454.44746,127445
86,Jordan,2013,Developing,73.9,114,4,0.4,546.6235156,98,120,64,4,98,7.23,98,0.1,3992.86717,8413464
87,Kazakhstan,2013,Developing,69.5,28,5,6.48,26.4072659,99,73,51.4,6,98,4.3,98,0.1,1389.8561,1735275
88,Kenya,2013,Developing,62.6,258,58,1.84,165.9304977,93,190,2.7,81,94,5.57,87,3,1229.114798,44826849
89,Kiribati,2013,Developing,65.8,22,,0.01,137.2591943,95,,76.7,,91,1.15,95,0.1,1724.361737,18535
90,Kuwait,2013,Developing,74.5,83,1,0.01,2792.677582,99,62,7.2,1,99,2.56,99,0.1,48399.9581,NA
91,Kyrgyzstan,2013,Developing,77,174,3,0.01,,97,1,43,4,97,6.68,97,0.1,NA,NA
92,Lao People's Democratic Republic,2013,Developing,64.9,23,9,0.01,,87,71,2.1,12,86,2,87,0.3,NA,NA
93,Latvia,2013,Developed,74.1,161,,10.37,150.3116884,94,,6.2,,94,5.67,94,0.1,1532.22924,212647
94,Lebanon,2013,Developing,74.9,97,1,1.29,14.55610463,81,1761,64.9,1,75,6.63,81,0.1,846.285153,527612
95,Lesotho,2013,Developing,52.1,518,4,0.01,153.3443147,93,516,31.4,6,9,11.7,93,9.6,1196.1335,2117361
96,Liberia,2013,Developing,61.1,258,9,0.01,45.04892458,76,,26.1,11,75,9.25,76,1.1,454.1222236,4286291
97,Libya,2013,Developing,72.9,134,2,0.01,,96,,62.8,2,96,4.33,96,0.1,NA,NA
98,Lithuania,2013,Developed,73,178,,15.04,1968.816817,93,35,61.4,,93,6.59,93,0.1,15712.82376,2957689
99,Luxembourg,2013,Developed,81.4,68,,11.02,15515.75234,94,,6.5,,99,7.1,99,0.1,113751.85,54336
100,Madagascar,2013,Developing,64.7,23,29,0.87,79.50882493,74,6,19.5,40,73,4.15,74,0.4,461.723722,22961146
101,Malawi,2013,Developing,56.7,394,29,0.01,55.83107625,89,1,18.8,42,89,1.96,89,6.3,332.922339,16577147
102,Malaysia,2013,Developing,74.6,128,3,0.53,110.6779711,96,195,38.5,4,97,4.2,97,0.1,1882.27842,2976724
103,Maldives,2013,Developing,77.9,64,,0.01,1626.591186,99,,25.1,,99,11.16,99,0.1,7112.33575,393
104,Mali,2013,Developing,57.3,275,53,0.01,36.86104319,69,221,22.5,86,7,6.58,69,1.6,777.659139,16477818
105,Malta,2013,Developed,81.1,57,,8.58,374.2947283,94,,68.8,,99,9.89,99,0.1,2393.1888,423374
106,Marshall Islands,2013,Developing,NA,NA,,0.01,871.8783173,8,,81.6,,79,17.24,79,0.1,3617.752354,NA
107,Mauritania,2013,Developing,62.7,28,8,0.01,8.88028118,8,62,29.4,12,8,3.63,8,1.1,145.57838,394617
108,Mauritius,2013,Developing,74.1,147,,0.01,917.467628,98,,32.3,,98,4.82,98,0.1,9637.265,1258653
109,Mexico,2013,Developing,76.6,12,32,5.23,150.408875,82,,62.1,37,83,6.3,83,0.1,1298.86766,122535969
110,Micronesia (Federated States of),2013,Developing,69.2,166,,1.67,,83,,68.1,,81,13.38,81,0.1,NA,NA
111,Monaco,2013,Developing,NA,NA,,0.01,,99,,NA,,99,4.3,99,0.1,NA,NA
112,Mongolia,2013,Developing,68.1,227,1,0.01,241.1958645,98,,5.4,1,98,4.21,98,0.1,4385.379355,286917
113,Montenegro,2013,Developing,75.8,19,,0.01,707.144691,9,,6.7,,94,6.43,94,0.1,7186.429787,62127
114,Morocco,2013,Developing,73.9,97,18,0.45,179.8598949,99,92,56.5,21,99,5.94,99,0.1,3111.762887,33824769
115,Mozambique,2013,Developing,55.3,46,62,1.16,5.813338496,78,8,21.8,87,78,5.9,78,5.1,65.985681,26434372
116,Myanmar,2013,Developing,66.2,22,42,0.7,38.33793462,75,1010,22.1,55,76,2.16,75,0.4,1168.83947,51448196
117,Namibia,2013,Developing,66.1,232,3,0.01,760.6550553,89,1028,34.1,3,89,8.53,89,2.5,5488.131712,231652
118,Nauru,2013,Developing,NA,NA,,0.01,15.60659587,87,,87.3,,87,4.65,87,0.1,136.18321,NA
119,Nepal,2013,Developing,69.3,162,19,0.27,80.15505125,92,1861,18,24,92,5.69,92,0.1,688.6172788,2798531
120,Netherlands,2013,Developed,81.4,6,1,8.68,1475.030397,51,2632,61,1,97,11.4,97,0.1,51574.48942,1684432
121,New Zealand,2013,Developed,81.3,69,,9.18,10019.0763,93,8,66.4,,92,11.17,92,0.1,42889.88141,NA
122,Nicaragua,2013,Developing,73.9,157,2,3.58,366.4841804,98,,52.4,3,99,8.43,98,0.1,1847.19849,5945747
123,Niger,2013,Developing,69,227,49,0.01,31.50243237,67,1224,18.5,89,56,5.9,67,0.6,416.14838,18426372
124,Nigeria,2013,Developing,53.2,367,498,8.3,194.2032879,46,52852,24.1,773,46,3.7,46,3.9,2996.96432,17182933
125,Niue,2013,Developing,NA,NA,,0.01,,99,,77.3,,99,7.2,99,0.1,NA,NA
126,Norway,2013,Developed,81.5,62,,6.21,234.782883,NA,8,6.3,,94,9.39,94,0.1,1291.435,579623
127,Oman,2013,Developing,76.2,12,1,0.46,1154.893473,98,,52.8,1,99,2.76,98,0.1,21268.7564,NA
128,Pakistan,2013,Developing,66,163,365,0.04,60.18648815,72,8749,23.9,450,72,2.7,72,0.1,1272.44161,181712595
129,Palau,2013,Developing,NA,NA,,NA,344.6906308,99,,83.3,,99,9.27,99,0.1,1932.12237,292
130,Panama,2013,Developing,77.5,118,1,6.89,1694.467075,8,,56.3,1,81,8.9,8,0.1,11685.97983,3838462
131,Papua New Guinea,2013,Developing,62.4,281,10,0.01,25.70881695,73,12,47.2,13,8,4.78,79,0.8,229.95364,7592865
132,Paraguay,2013,Developing,73.8,148,3,5.03,573.4346982,86,,48.6,3,8,1.49,86,0.2,4479.95858,646574
133,Peru,2013,Developing,75.3,125,8,5.38,946.6521165,88,,54.2,11,71,5.23,88,0.1,6583.116248,3565716
134,Philippines,2013,Developing,68.1,219,55,4.61,24.58973399,89,2920,24.3,69,84,4.56,89,0.1,276.289146,9848132
135,Poland,2013,Developed,77.1,12,2,11.63,23.43533487,96,84,6.4,2,95,6.4,99,0.1,1378.54911,384196
136,Portugal,2013,Developed,86,79,,10,2698.01817,98,1,6.2,,98,9.55,98,0.1,21618.73534,1457295
137,Qatar,2013,Developing,77.9,7,,1.2,515.0734795,97,73,67.7,,99,2.15,97,0.1,8834.87958,NA
138,Republic of Korea,2013,Developing,81.7,68,1,9.33,,99,107,3.8,2,99,7.2,99,0.1,NA,NA
139,Republic of Moldova,2013,Developing,71.7,163,1,10.49,,91,27,52.1,1,92,1.5,9,0.1,NA,NA
140,Romania,2013,Developed,74.6,138,2,9.59,1230.748231,96,1159,59.2,2,88,5.6,92,0.1,9585.266593,19983693
141,Russian Federation,2013,Developing,70,229,14,10.58,1529.497771,97,2339,59.3,16,98,7.9,97,0.2,15543.67653,14356911
142,Rwanda,2013,Developing,65.2,233,12,0.01,11.71090655,98,17,2.1,17,98,7.69,98,0.5,688.8768557,1165151
143,Saint Kitts and Nevis,2013,Developing,NA,NA,,8.54,,97,,5.2,,96,6.14,96,0.1,NA,NA
144,Saint Lucia,2013,Developing,74.8,141,,9.73,,99,,45.9,,99,7.85,99,0.1,NA,NA
145,Saint Vincent and the Grenadines,2013,Developing,72.7,161,,7.07,,97,,52.2,,97,5.21,97,0.1,NA,NA
146,Samoa,2013,Developing,73.6,131,,0.01,698.3522786,6,,73.8,,62,6.91,67,0.1,4219.65123,19757
147,San Marino,2013,Developing,NA,NA,,0.01,,69,,NA,,69,6.5,69,0.1,NA,NA
148,Sao Tome and Principe,2013,Developing,67.1,192,,0.01,200.6600988,97,,29.3,,97,9.76,97,0.2,1619.532678,18745
149,Saudi Arabia,2013,Developing,74.3,89,8,0.09,2047.113102,98,1164,66.4,9,98,4.25,98,0.1,24934.38614,NA
150,Senegal,2013,Developing,66,196,20,0.26,11.8385319,92,17,23.2,28,89,4.51,92,0.3,148.912351,141232
151,Serbia,2013,Developing,75.3,122,1,9.16,880.6403367,91,1,58.9,1,97,1.12,95,0.1,6353.826383,7164132
152,Seychelles,2013,Developing,72.9,172,,0.01,1521.672751,99,,35.5,,98,3.58,98,0.1,15687.34795,89949
153,Sierra Leone,2013,Developing,54,47,23,0.01,1.321464076,92,15,23.3,33,92,11.59,92,0.8,71.8186998,692279
154,Singapore,2013,Developed,82.7,57,,1.83,714.3441019,97,138,32.7,,97,4.53,97,0.1,5629.18914,NA
155,Slovakia,2013,Developed,76.1,114,,9.89,,98,,57.8,,98,8,98,0.1,NA,NA
156,Slovenia,2013,Developed,85,78,,9.53,259.7786785,NA,1,58.9,,95,9.29,95,0.1,2315.31799,259953
157,Solomon Islands,2013,Developing,68.8,182,,0.01,24.73328608,94,,48.9,,99,5.42,94,0.1,188.5159,563513
158,Somalia,2013,Developing,54.2,318,51,0.01,,42,3173,23.3,81,47,NA,42,0.8,47.5432354,NA
159,South Africa,2013,Developing,69,371,43,7.34,978.5905287,7,25,49.5,54,73,8.78,73,4.5,6876.953821,53311955.61
160,South Sudan,2013,Developing,56.4,345,26,NA,47.44453,NA,525,NA,40,5,2.62,45,3.6,1186.11325,1117749
161,Spain,2013,Developed,82.4,6,1,9.25,423.680459,95,131,65.4,2,96,9.1,96,0.1,2921.9342,466245
162,Sri Lanka,2013,Developing,74.6,142,3,2.56,41.62053588,99,2107,21.9,3,99,3.68,99,0.1,361.289374,2585
163,Sudan,2013,Developing,63.5,232,60,0.01,227.8353208,93,2813,NA,88,93,8.42,93,0.3,1955.66799,36849918
164,Suriname,2013,Developing,71.2,179,,6.02,1122.972967,86,,57,,86,5.96,86,0.4,9484.56898,54254
165,Swaziland,2013,Developing,57.6,393,2,0.01,708.9556648,98,,31.2,3,98,9.66,98,9.8,3598.75972,1271456
166,Sweden,2013,Developed,81.9,57,,7.3,1212.666327,67,51,58.5,,98,11.97,98,0.1,6283.24522,96379
167,Switzerland,2013,Developed,83,52,,9.73,19099.04506,NA,175,56.6,,96,11.71,96,0.1,84658.88768,889346
168,Syrian Arab Republic,2013,Developing,63.6,37,7,0.01,,71,740,55.2,9,5,3.25,41,0.1,NA,1989141
169,Tajikistan,2013,Developing,69.3,163,10,0.01,1.0419164,96,1,39,11,97,6.75,96,0.2,14.214412,817789
170,Thailand,2013,Developing,74.5,153,9,6.5,788.6873403,99,2641,31.3,10,99,4,99,0.1,6171.262444,6814365
171,The former Yugoslav republic of Macedonia,2013,Developing,75.3,14,,1.03,,97,4,59.1,,98,6.7,98,0.1,NA,NA
172,Timor-Leste,2013,Developing,67.7,158,2,0.01,3.379874844,82,4,16.6,2,82,1.29,82,0.1,117.765674,1184366
173,Togo,2013,Developing,59.4,287,14,0.01,48.73047089,84,564,23.1,20,84,5.12,84,1.5,579.43485,742948
174,Tonga,2013,Developing,73.2,137,,0.01,584.9449886,82,,74.3,,84,4.98,82,0.1,4266.557174,15328
175,Trinidad and Tobago,2013,Developing,71,172,,6.71,167.2657906,92,,45,,94,5.98,92,0.3,1967.83283,1348248
176,Tunisia,2013,Developing,74.9,13,3,1.29,594.6453102,98,16,59.3,3,98,7.26,98,0.1,4199.47253,1114558
177,Turkey,2013,Developing,75.2,19,17,1.41,188.1440348,97,7405,64.5,20,98,5.38,98,0.1,12542.93565,75787333
178,Turkmenistan,2013,Developing,65.4,228,7,2.93,63.7481117,98,,46.7,8,98,2.12,98,0.1,734.42525,5366277
179,Tuvalu,2013,Developing,NA,NA,,0.01,78.28120317,9,,79.3,,9,16.61,9,0.1,3542.13589,1819
180,Uganda,2013,Developing,67,325,71,0.01,90.76144414,78,7878,17.6,103,82,7.47,78,4,662.492293,37553726
181,Ukraine,2013,Developing,71,198,4,8.44,52.42529588,46,,6.1,5,72,7.67,76,0.2,429.71554,454896
182,United Arab Emirates,2013,Developing,76.7,78,1,1.82,377.2009132,98,,6.5,1,98,3.49,98,0.1,4335.64268,NA
183,United Kingdom of Great Britain and Northern Ireland,2013,Developed,87,72,3,10.32,,NA,1919,65.4,4,95,9.34,95,0.1,NA,NA
184,United Republic of Tanzania,2013,Developing,59.7,323,86,4.2,,91,185,22.5,124,91,5.57,91,2.1,NA,NA
185,United States of America,2013,Developed,78.9,16,23,8.82,,91,187,68.6,27,93,16.9,94,0.1,NA,NA
186,Uruguay,2013,Developing,76.8,117,,5.82,482.8039445,94,,62.9,,94,8.68,94,0.1,16881.2568,3485
187,Uzbekistan,2013,Developing,69.1,185,17,0.01,19.1624696,99,,43,19,99,6.32,99,0.1,197.551233,32432
188,Vanuatu,2013,Developing,71.6,135,,0.01,447.545645,64,,51.7,,65,3.92,64,0.1,3167.34356,253142
189,Venezuela (Bolivarian Republic of),2013,Developing,73.8,159,9,6.71,,82,,61,10,82,4.94,82,0.1,NA,NA
190,Viet Nam,2013,Developing,75.7,129,28,4,,59,1123,16,35,93,7.17,59,0.1,NA,NA
191,Yemen,2013,Developing,65.4,226,36,0.04,,73,400,39.6,46,67,5.78,73,0.1,NA,NA
192,Zambia,2013,Developing,63,328,29,2.41,20.62306285,79,35,22.3,42,74,4.99,79,4.8,185.793359,1515321
193,Zimbabwe,2013,Developing,58,399,25,6.39,10.66670728,95,,3.8,36,95,6.88,95,6.8,111.227396,155456
