Numbers,Country,Year,Status,Life.expectancy,Adult.Mortality,infant.deaths,Alcohol,percentage.expenditure,Hepatitis.B,Measles,BMI,under.five.deaths,Polio,Total.expenditure,Diphtheria,HIV.AIDS,GDP,Population
26,Burkina Faso,2002,Developing,51,338,49,4.53,3.195566831,0,1744,12.9,93,69,5.26,69,3.2,26.7635413,122931
27,Burundi,2002,Developing,51.5,387,24,5.98,9.660010196,0,1016,13.3,39,74,5.15,81,5.2,122.4335893,6741569
28,Côte d'Ivoire,2002,Developing,47.7,473,65,3.13,0,48,5882,2.4,93,7,4.47,64,6.9,0,0
29,Cabo Verde,2002,Developing,77,148,0,3.82,155.2072669,4,0,22.6,0,92,5.17,91,0.8,1373.515636,45216
30,Cambodia,2002,Developing,59.3,273,23,1.43,30.91060554,0,1361,12.8,29,54,5.95,54,2.1,339.676984,12634729
31,Cameroon,2002,Developing,51.6,47,60,4.58,53.70597428,0,1448,21.8,97,66,4.86,66,7.8,676.397661,1684886
32,Canada,2002,Developing,79.5,79,2,7.7,3895.856308,0,6,59.3,2,88,9.37,88,0.1,24167.8431,31362
33,Central African Republic,2002,Developing,45.6,58,17,1.47,31.5941587,0,938,17.2,25,42,4.16,44,13.4,253.768343,397612
34,Chad,2002,Developing,48.1,43,43,0.36,3.039691193,0,7277,14.4,76,31,8.33,25,5,22.854821,91689
35,Chile,2002,Developing,77.8,11,2,6.06,675.7808443,0,0,55.4,3,97,6.48,97,0.1,4463.545867,15623635
36,China,2002,Developing,72.7,16,422,2.91,106.3590358,7,58341,21.9,511,86,4.79,86,0.1,1148.5857,1284
37,Colombia,2002,Developing,71.8,163,17,4.45,393.8773633,78,139,48.2,20,83,5.67,81,0.1,2355.725857,41572491
38,Comoros,2002,Developing,59.5,271,2,0.08,29.41897495,0,0,18,2,98,3.39,89,0.1,433.2691451,569479
39,Congo,2002,Developing,52.6,424,9,2.55,0,0,2788,2.3,14,41,2.45,41,7.2,0,0
40,Costa Rica,2002,Developing,78.3,99,1,4.17,112.9493745,94,0,47.3,1,94,8.23,94,0.1,462.14965,46324
41,Croatia,2002,Developed,74.8,124,0,13.39,11.63615139,0,6,55.8,0,95,6.19,95,0.1,653.71637,444
42,Cuba,2002,Developing,77.7,19,1,4.1,334.7672107,98,0,51.3,1,98,6.5,99,0.1,2994.339988,0
43,Cyprus,2002,Developed,78.4,68,0,11.68,1128.050886,88,0,53.8,0,98,6.12,98,0.1,16372.29152,976966
44,Czechia,2002,Developed,75.3,12,0,13.47,0,86,4,59.9,0,97,6.8,98,0.1,0,0
45,Democratic People's Republic of Korea,2002,Developing,67.6,167,14,3.08,0,0,0,26.2,18,99,0,64,0.1,0,0
46,Democratic Republic of the Congo,2002,Developing,52.1,341,229,1.85,0,0,30466,15.7,331,4,2.59,38,2.4,0,0
47,Denmark,2002,Developed,77,14,0,11.34,4801.546125,0,32,53.3,0,98,9.33,98,0.1,33228.69291,5375931
48,Djibouti,2002,Developing,57.9,322,2,1.03,13.46662004,0,50,29,2,62,5.45,62,4.3,792.15412,746221
49,Dominican Republic,2002,Developing,71.4,189,7,6.43,4.67359227,63,0,45.1,8,74,5.79,82,2.4,38.46578,8832285
50,Ecuador,2002,Developing,73.6,157,8,3.88,187.3843511,75,0,45.1,10,88,4.62,88,0.3,2183.966796,13726
51,Egypt,2002,Developing,68.7,177,61,0.15,0,97,653,51.8,75,97,5.97,97,0.1,0,0
52,El Salvador,2002,Developing,73,24,3,2.97,29.68529375,81,0,47,4,81,7.9,81,0.4,248.4125,59433
53,Equatorial Guinea,2002,Developing,53.5,334,3,6.01,234.7874207,0,24,19.1,4,44,2.5,36,2.9,2711.17114,66647
54,Eritrea,2002,Developing,58.5,343,7,0.83,0.703132179,86,460,13.1,10,92,4.2,9,1.9,21.7687981,3614639
55,Estonia,2002,Developing,71.2,211,0,11.48,7.806042825,0,0,54.6,0,94,4.84,94,0.1,538.347781,137935
56,Ethiopia,2002,Developing,53.2,369,237,0.8,10.82452594,0,3332,12.9,377,55,4.73,35,4.6,111.3634356,7497192
57,Fiji,2002,Developing,67.9,22,0,1.85,206.071686,99,304,52.2,0,94,3.48,93,0.1,2259.55796,815691
58,Finland,2002,Developing,78.1,98,0,9.25,3099.357319,0,0,56.6,0,95,7.81,98,0.1,26834.2625,52598
59,France,2002,Developing,79.2,11,3,13.78,3779.655273,29,5185,55.8,4,97,1.22,97,0.1,24275.2426,6185267
60,Gabon,2002,Developing,59.7,315,2,8.34,22.69039905,0,110,29.2,3,44,3.22,45,10.7,412.55271,129449
61,Gambia,2002,Developing,56.6,298,3,2.08,0,92,32,19.1,6,86,3.75,87,2.5,0,0
62,Georgia,2002,Developing,71.7,142,2,2.72,60.55818291,51,199,47,2,89,8.72,84,0.1,779.3845935,4357
63,Germany,2002,Developed,78.4,91,3,12.25,437.1059663,87,4657,56.1,4,97,1.4,93,0.1,2525.16445,82488495
64,Ghana,2002,Developing,57.6,31,42,1.6,3.336437969,8,12289,2.7,63,8,3.7,78,3.5,39.484473,19924522
65,Greece,2002,Developing,79,81,1,8.09,160.8897265,91,5,58.6,1,92,8.72,92,0.1,1411.31339,19222
66,Grenada,2002,Developing,79,176,0,10.71,513.3465408,98,0,38.8,0,98,6.67,98,0.1,5292.232379,0
67,Guatemala,2002,Developing,69.3,21,16,2.41,25.25040918,0,0,41.7,20,82,6.71,82,0.3,171.771491,1228848
68,Guinea,2002,Developing,52.9,337,35,0.21,21.3378184,0,2151,17.3,56,56,3.76,53,3,322.811171,9137345
69,Guinea-Bissau,2002,Developing,52.8,35,5,2.47,24.65761755,0,298,18.5,8,61,5.84,57,4.1,321.481324,1293523
70,Guyana,2002,Developing,65.3,244,1,7.73,10.9363388,91,0,37.1,1,93,5.84,91,2.3,96.8674827,751884
71,Haiti,2002,Developing,59.3,33,19,6.1,50.28558223,0,0,35.6,26,54,5.47,48,4.8,393.16327,8834733
72,Honduras,2002,Developing,71.6,169,6,3.09,154.8636161,94,0,4.4,7,95,7.28,95,1.5,1132.8721,6863157
73,Hungary,2002,Developed,72.5,184,1,13.29,8.98619805,0,0,57.1,1,98,7.47,99,0.1,665.6443,115868
74,Iceland,2002,Developed,84,7,0,6.61,5948.096777,0,0,55.4,0,95,9.86,95,0.1,31996.2172,287523
75,India,2002,Developing,63.3,219,1700,1.1,17.81205644,0,40044,12.2,2300,58,4.4,59,0.3,466.2842,18987112
76,Indonesia,2002,Developing,66.7,189,177,0.05,43.17867291,63,14492,16.7,222,8,2.27,7,0.1,899.5556857,2175859
77,Iran (Islamic Republic of),2002,Developing,71.2,142,31,0.01,0,99,9554,46.2,37,99,5.39,99,0.1,0,0
78,Iraq,2002,Developing,74,14,30,0.15,0,65,0,5.6,37,76,0,77,0.1,0,24939299
79,Ireland,2002,Developed,77.4,88,0,14.17,5092.383814,0,243,52.9,0,83,6.85,83,0.1,32539.1937,3931947
80,Israel,2002,Developing,79.3,74,1,2.47,1701.195787,98,2,59.2,1,91,7.49,9,0.1,18431.15696,657
81,Italy,2002,Developed,80,72,2,9.25,2883.334911,95,9385,56.4,3,96,8.23,93,0.1,22196.5736,57597
82,Jamaica,2002,Developing,73,167,1,3.76,211.1143318,0,0,43.5,1,99,4.86,99,2.3,3596.496282,2695446
83,Japan,2002,Developed,81.8,7,3,7.87,5250.249188,0,33812,22.9,5,89,7.85,96,0.1,32289.3554,127445
84,Jordan,2002,Developing,72.1,129,4,0.54,259.1572375,95,19,55.5,4,95,9.68,95,0.1,1812.288374,5287488
85,Kazakhstan,2002,Developing,64.7,276,8,5.99,145.1022528,95,18,44.8,9,95,3.61,95,0.1,1658.31146,14858948
86,Kenya,2002,Developing,52.1,437,76,1.66,32.73674134,84,766,15.1,118,83,4.54,84,15.7,395.8493511,332149
87,Kiribati,2002,Developing,64.6,217,0,0.49,70.75572222,79,0,69.7,0,96,9.1,77,0.1,826.58554,87343
88,Kuwait,2002,Developing,73.3,94,0,0.01,1209.680547,99,0,65,1,99,3.56,99,0.1,17789.41981,0
89,Kyrgyzstan,2002,Developing,66.7,215,4,3.31,0,99,2,36.5,5,99,5.43,98,0.1,0,0
90,Lao People's Democratic Republic,2002,Developing,59.3,265,13,3.33,0,0,2070,13.3,18,55,4.4,53,0.1,0,0
91,Latvia,2002,Developed,73,219,0,7.44,376.4570185,98,0,56,0,98,6.29,97,0.1,4132.34927,231173
92,Lebanon,2002,Developing,73.2,17,1,1.98,70.13207838,77,36,59.1,1,77,1.5,77,0.1,5436.595223,3522837
93,Lesotho,2002,Developing,46.4,622,5,2.95,3.53457351,0,0,25.9,7,84,6.91,84,32.5,47.89395,192312
94,Liberia,2002,Developing,56,371,13,4.27,10.424369,0,131,2.7,19,51,5.43,39,3.1,177.285187,362863
95,Libya,2002,Developing,71.1,146,3,0.01,29.13434871,91,3890,54,3,93,4.57,93,0.1,375.442638,0
96,Lithuania,2002,Developed,71.4,22,0,11,561.9168642,94,103,57.5,0,97,6.4,95,0.1,4146.987928,344367
97,Luxembourg,2002,Developed,78.3,95,0,12.91,910.5062778,95,0,55.2,0,99,8.27,99,0.1,5293.64115,446175
98,Madagascar,2002,Developing,59.3,271,41,0.9,47.5262138,51,10795,14.7,63,61,5.29,62,0.7,262.2859481,16765117
99,Malawi,2002,Developing,44,67,46,1.1,3.885394742,64,92,14.8,75,79,4.82,64,24.7,29.9798977,1213711
100,Malaysia,2002,Developing,72.9,14,4,0.49,216.7029481,95,408,27.9,4,94,3.4,94,0.1,4167.364387,24198811
101,Maldives,2002,Developing,71.8,124,0,1.95,4.299053392,98,926,16.2,0,98,5.78,98,0.1,32.37239,297
102,Mali,2002,Developing,51.2,31,60,0.53,3.67646576,0,717,16.5,108,65,6.32,61,2.3,334.22416,11638929
103,Malta,2002,Developed,78.2,75,0,5.73,1552.740429,0,7,63.4,0,95,7.86,95,0.1,11843.9392,395969
104,Mauritania,2002,Developing,62,228,7,0.02,4.113190741,0,883,22.3,12,91,5.31,89,1.2,46.9542322,2873228
105,Mauritius,2002,Developing,71.5,179,0,4.14,369.6317105,88,0,26.4,0,88,4.24,88,0.1,3957.51296,124621
106,Mexico,2002,Developing,75,127,49,4.77,12.1859723,97,0,54.1,58,98,5.52,97,0.1,716.8219,1435568
107,Micronesia (Federated States of),2002,Developing,66.2,21,0,2.78,0,85,0,62.4,0,84,8.2,84,0.1,0,0
108,Mongolia,2002,Developing,63.8,263,2,2.43,55.60878216,98,1205,39.8,2,98,5.81,98,0.1,571.51883,2443659
109,Montenegro,2002,Developing,73.4,136,0,0.01,36.48024032,0,0,53.5,0,0,8.33,0,0.1,216.243274,69828
110,Morocco,2002,Developing,69.5,15,25,0.46,66.72933871,92,6000,46.5,29,94,5.31,94,0.1,1413.757176,29512368
111,Mozambique,2002,Developing,49.8,416,87,2.16,40.82597077,76,7155,17.3,127,76,6.45,76,14.5,262.884551,19139658
112,Myanmar,2002,Developing,62.8,235,71,0.41,3.421880938,0,736,14.6,96,84,2.5,79,0.4,143.77651,471422
113,Namibia,2002,Developing,55.7,452,3,5.09,203.7322893,0,1278,25.8,4,78,6.17,77,24.6,1713.47594,1962147
114,Nepal,2002,Developing,63.1,238,40,0.19,23.18394594,0,6749,12.4,54,72,5.6,72,0.1,246.375621,24566342
115,Netherlands,2002,Developed,78.4,81,1,9.68,3455.197053,0,3,53.4,1,97,8.34,97,0.1,28817.32321,16148929
116,New Zealand,2002,Developed,78.7,83,0,9.13,2892.257132,89,21,6.3,0,84,7.89,9,0.1,16874.31232,0
117,Nicaragua,2002,Developing,75,197,4,3.5,2.092343893,85,0,44.2,5,85,5.71,85,0.4,11.147277,5171734
118,Niger,2002,Developing,51.4,282,57,0.1,17.58722718,0,31584,14.3,124,43,6.55,39,1.6,177.828384,12262
119,Nigeria,2002,Developing,47.7,49,571,9.61,17.137754,0,42007,17.8,928,4,2.43,25,5.3,459.4572117,12866671
120,Norway,2002,Developed,78.9,81,0,5.89,749.6823382,0,5,54.6,0,93,9.62,93,0.1,4361.1538,4538159
121,Oman,2002,Developing,73.3,13,1,0.54,585.9170945,99,5,47.3,1,99,3.18,99,0.1,8629.11774,0
122,Pakistan,2002,Developing,63.2,187,371,0.01,22.39387584,0,3903,17.4,474,71,2.76,68,0.1,499.8633,144654143
123,Panama,2002,Developing,75.7,125,1,5.52,78.80940216,98,0,47.8,2,99,8.3,99,0.2,4126.14671,3149265
124,Papua New Guinea,2002,Developing,59.3,327,11,0.61,110.9803062,6,17620,38.9,14,54,7.69,61,1.4,511.665773,5862316
125,Paraguay,2002,Developing,71.5,168,4,5.66,152.8293973,0,0,4.6,4,87,6.77,87,0.1,1148.229882,558611
126,Peru,2002,Developing,72.6,144,16,4.03,40.53777863,0,0,46.7,20,95,4.94,95,0.4,259.192958,2661467
127,Philippines,2002,Developing,66.8,221,68,4.42,0.09987219,42,7003,18.7,89,77,2.79,79,0.1,1.68135,813526
128,Poland,2002,Developed,74.5,145,3,8.02,516.0554391,98,34,54,3,98,6.32,99,0.1,5196.932921,3823364
129,Portugal,2002,Developed,77.2,17,1,12,1904.00231,82,8,51.7,1,96,9.15,98,0.1,12882.28897,1419631
130,Qatar,2002,Developing,76.4,85,0,0.87,188.6782945,98,34,64.1,0,96,2.71,96,0.1,2999.65492,0
131,Republic of Korea,2002,Developing,77.1,99,3,9.55,0,92,62,25.7,4,99,4.61,97,0.1,0,0
132,Republic of Moldova,2002,Developing,67.5,225,1,6.71,0,99,4929,47.2,1,98,8.31,97,0.1,0,0
133,Romania,2002,Developed,77,178,4,9.62,37.82275031,99,14,52.4,5,98,4.57,98,0.1,2124.873613,2173496
134,Russian Federation,2002,Developing,64.8,313,20,10.87,266.5416917,81,580,54.5,24,97,5.99,97,0.3,2375.5944,1453646
135,Rwanda,2002,Developing,57,415,31,7.82,1.9659778,88,2738,14.1,50,85,4.18,88,8,196.59778,853625
136,Saint Lucia,2002,Developing,72,174,0,11.85,0,14,0,37.9,0,9,6.33,74,0.1,0,0
137,Saint Vincent and the Grenadines,2002,Developing,79,186,0,4.94,0,0,0,42,0,99,3.93,99,0.4,0,0
138,Samoa,2002,Developing,76,174,0,3.3,208.1688437,86,0,67.4,0,85,5.1,86,0.1,1631.41727,176582
139,Sao Tome and Principe,2002,Developing,63.1,226,0,5.8,50.80181435,0,0,21.7,0,92,1.21,92,1.4,555.8185378,144889
140,Saudi Arabia,2002,Developing,72.9,15,10,0.05,688.0972667,97,311,57.7,11,95,4.28,95,0.1,8655.311531,0
141,Senegal,2002,Developing,58.4,252,25,0.36,49.73511396,0,18184,18.3,47,6,5.6,6,0.7,513.26227,1396861
142,Serbia,2002,Developing,72.9,133,1,6.95,292.6142378,0,63,52.2,1,95,8.9,95,0.1,2149.9944,7496522
143,Seychelles,2002,Developing,72.1,186,0,11.15,562.3601848,99,0,28.1,0,99,4.21,99,0.1,8331.261997,83723
144,Sierra Leone,2002,Developing,48,513,30,4.06,36.59114895,0,568,17.9,48,54,11.96,53,1.7,249.939542,4957216
145,Singapore,2002,Developed,79,74,0,2.16,142.0989818,95,211,29.2,0,94,2.84,94,0.1,2216.83279,0
146,Slovakia,2002,Developed,73.7,145,0,10.78,0,99,0,51.6,0,98,5.63,99,0.1,0,0
147,Slovenia,2002,Developed,76.6,117,0,9.29,1617.473418,0,0,52.3,0,93,8.62,93,0.1,11814.9994,199453
148,Solomon Islands,2002,Developing,66.5,22,0,1.08,156.2847968,75,0,39.6,0,78,6.9,78,0.1,784.9562874,435262
149,Somalia,2002,Developing,58,348,47,0.01,0,0,9559,18.6,77,4,0,4,0.9,0,0
150,South Africa,2002,Developing,54.9,459,54,7.04,346.5316007,72,1043,41.6,79,7,8.9,7,26.6,2518.398261,45855482.88
151,South Sudan,2002,Developing,52,382,30,0,0,0,0,0,48,0,0,0,3.3,0,7237276
152,Spain,2002,Developed,79.5,83,2,12.26,228.3543024,82,67,58.8,2,98,7.25,98,0.1,1719.53541,41431558
153,Sri Lanka,2002,Developing,73.7,149,5,1.62,59.63595674,0,139,15.1,5,98,3.89,98,0.1,873.1472436,18939
154,Sudan,2002,Developing,59.4,277,70,1.59,30.62287548,0,4529,0,106,6,2.95,6,0.2,412.1517561,28679565
155,Suriname,2002,Developing,67.9,221,0,4.41,250.7112373,0,0,49,0,74,7.14,73,1.6,2232.513244,48344
156,Swaziland,2002,Developing,46.4,587,3,5.52,131.0421269,88,37,26.7,4,87,5.16,85,49.9,1324.996228,1893
157,Sweden,2002,Developed,79.9,71,0,6.9,3998.09987,0,9,53.9,0,99,9.23,99,0.1,29571.7446,8924958
158,Switzerland,2002,Developed,84,74,0,10.85,6853.628494,0,0,51.8,0,95,1.61,93,0.1,41336.72192,7284753
159,Syrian Arab Republic,2002,Developing,72.8,135,9,1.25,91.70356833,8,538,45.3,11,86,4.94,84,0.1,1263.13455,178791
160,Tajikistan,2002,Developing,64.3,193,12,0.6,10.68147485,39,927,32.1,15,84,4.48,85,0.3,189.3878519,6447688
161,Thailand,2002,Developing,71.4,192,16,5.93,27.63810304,95,10315,2.2,19,97,3.7,96,0.7,296.54617,6473164
162,The former Yugoslav republic of Macedonia,2002,Developing,72.8,128,0,2.53,0,0,19,53.6,0,97,9.1,96,0.1,0,0
163,Timor-Leste,2002,Developing,62,261,3,0.48,5.649123424,0,0,12.6,4,38,3.89,54,0.1,48.61552,923825
164,Togo,2002,Developing,54.7,351,15,1,1.995182912,0,363,17.5,22,58,4.7,59,5.3,28.832123,5251472
165,Tonga,2002,Developing,71.9,155,0,1.51,310.8203382,88,0,67,0,85,5.3,84,0.1,1842.44421,99184
166,Trinidad and Tobago,2002,Developing,69.2,192,0,5.12,72.03911741,5,0,35.2,1,96,5,96,2,749.626612,1277837
167,Tunisia,2002,Developing,73.5,19,4,1.17,262.8184944,93,98,49.7,5,96,5.32,96,0.1,2346.5937,9864326
168,Turkey,2002,Developing,71.2,138,38,1.47,35.55729,72,7823,55.1,46,78,5.36,78,0.1,366.57,6514354
169,Turkmenistan,2002,Developing,63.3,229,7,2.33,130.3784829,96,11,38.7,8,99,3.34,98,0.1,967.917468,4612
170,Uganda,2002,Developing,48.8,523,112,10.42,2.690897842,29,49871,13.6,181,57,7.78,57,10,24.2423229,2571848
171,Ukraine,2002,Developing,67.6,256,6,4.89,115.738974,48,7587,55.4,7,99,6.25,99,0.9,879.475486,48225
172,United Arab Emirates,2002,Developing,74.7,11,1,1.72,2598.842827,92,53,56,1,94,2.72,94,0.1,31311.35936,0
173,United Kingdom of Great Britain and Northern Ireland,2002,Developed,78.2,87,4,11.44,0,0,314,58.8,4,91,7.57,91,0.1,0,0
174,United Republic of Tanzania,2002,Developing,52,46,106,3.37,0,89,5131,16.8,166,91,3.59,89,12.1,0,0
175,United States of America,2002,Developed,77,115,28,8.33,0,88,41,61.7,33,9,14.55,94,0.1,0,0
176,Uruguay,2002,Developing,75.4,124,1,5.86,27.46880965,95,0,56.3,1,93,7.18,95,0.1,488.768855,3327773
177,Uzbekistan,2002,Developing,67.1,186,27,1.47,24.99438738,62,25,35.9,32,99,5.44,99,0.2,383.3494997,2527185
178,Vanuatu,2002,Developing,69.3,176,0,1.24,171.1373611,66,101,42.6,0,67,3.52,7,0.1,1353.934819,193956
179,Venezuela (Bolivarian Republic of),2002,Developing,73.1,167,10,6.89,0,6,2392,54.7,12,81,4.93,65,0.1,0,0
180,Viet Nam,2002,Developing,73.8,137,30,2.03,0,0,6755,1,39,92,4.7,75,0.2,0,0
181,Yemen,2002,Developing,61.5,25,45,0.07,0,31,890,32.2,61,64,4.22,65,0.1,0,0
182,Zambia,2002,Developing,45.5,69,41,2.44,54.04348047,0,25036,17.3,66,85,6.93,84,18.4,377.135244,111249
183,Zimbabwe,2002,Developing,44.8,73,25,4.43,0,73,304,26.3,40,73,6.53,71,39.8,57.34834,125525
